5900000,-19.9698085,-43.9381305
5900000,-19.8604695,-43.9902656
5900000,-19.8604695,-43.9902656
5900000,-19.9698085,-43.9381305
5800000,-19.9239233,-43.9242820
5600000,-19.9684350,-43.9420157
5600000,-19.9456563,-44.0096298
5544812,-19.9364152,-43.9533964
5500000,-19.9329322,-43.9411068
5500000,-19.9150685,-43.9375314
5500000,-19.9151776,-43.9347647
5500000,-19.9389171,-43.9518929
5500000,-19.9232479,-43.9438549
5500000,-19.9729011,-43.9504096
5500000,-19.9150685,-43.9375314
5500000,-19.9496587,-43.9196186
5500000,-19.9389171,-43.9518929
5500000,-19.9150685,-43.9375314
5500000,-19.9151776,-43.9347647
5490000,-19.9147820,-43.9388011
5400000,-19.9139307,-43.9537918
5350000,-19.9514868,-43.9301243
5320000,-19.9490607,-43.9218270
5263200,-19.9317821,-43.9213046
5224500,-19.9336802,-43.9221987
5100000,-19.9800070,-43.9412343
5100000,-19.9147820,-43.9388011
5045940,-19.9311846,-43.9376407
5013020,-19.9499624,-43.9360413
5000000,-19.9147820,-43.9388011
5000000,-19.9147820,-43.9388011
5000000,-19.9147820,-43.9388011
5000000,-19.9676329,-43.9429816
5000000,-19.8955637,-43.9334492
5000000,-19.9598514,-43.9168918
5000000,-19.9676329,-43.9429816
4990000,-19.9156428,-43.9453796
4950000,-19.9043738,-43.9876431
4950000,-19.8562597,-43.9671574
4866089,-19.9390308,-43.9256143
4850000,-19.9190479,-43.9496250
4800000,-19.9329322,-43.9411068
4800000,-20.0044552,-44.0276728
4800000,-19.9147820,-43.9388011
4790000,-19.9147820,-43.9388011
4779200,-19.9364152,-43.9533964
4770000,-19.9385064,-43.9287698
4750000,-19.9684350,-43.9420157
4700000,-19.9190479,-43.9496250
4700000,-19.9147820,-43.9388011
4700000,-19.9190479,-43.9496250
4700000,-19.9212860,-43.9253997
4700000,-19.8550288,-43.9835910
4695000,-19.9190479,-43.9496250
4648557,-19.9262729,-43.9517869
4600000,-19.8102701,-43.9705975
4600000,-19.9385064,-43.9287698
4579786,-19.9311846,-43.9376407
4500000,-19.9147820,-43.9388011
4480000,-19.9703438,-43.9609160
4400000,-19.8446644,-44.0026123
4350000,-19.9787549,-43.9444515
4320000,-19.9232479,-43.9438549
4320000,-19.9232479,-43.9438549
4320000,-19.9232479,-43.9438549
4320000,-19.9232479,-43.9438549
4320000,-19.9767965,-43.9422612
4300000,-19.9190479,-43.9496250
4300000,-19.9295760,-43.9494157
4290000,-19.9232479,-43.9438549
4269000,-19.9450923,-43.9374086
4212923,-19.9244866,-43.9354151
4200000,-19.9481626,-43.9382658
4200000,-19.8096080,-43.9442964
4200000,-19.9139307,-43.9537918
4200000,-19.8558131,-43.9691552
4101685,-19.9699031,-43.9473786
4100000,-19.9726191,-43.9383825
4100000,-19.9726191,-43.9383825
4000000,-19.9122312,-43.9396634
4000000,-19.9481626,-43.9382658
4000000,-19.9276923,-43.9354354
3990000,-19.9388244,-43.9274451
3990000,-19.9388244,-43.9274451
3990000,-19.9388244,-43.9274451
3990000,-19.8604695,-43.9902656
3990000,-19.9709536,-43.9409204
3990000,-19.9569836,-43.9550611
3980000,-19.9338731,-43.9606057
3980000,-19.9787549,-43.9444515
3980000,-19.9787549,-43.9444515
3970000,-19.9709536,-43.9409204
3970000,-19.9716330,-43.9410382
3950000,-19.9726191,-43.9383825
3939000,-19.9311846,-43.9376407
3929161,-19.9699031,-43.9473786
3900000,-19.9572301,-43.9319731
3900000,-19.9319115,-43.9611283
3900000,-19.9311846,-43.9376407
3890000,-19.9265829,-43.9240941
3850000,-19.9726191,-43.9383825
3850000,-19.9709536,-43.9409204
3800000,-19.9147820,-43.9388011
3800000,-19.8609803,-43.9768403
3800000,-19.9328187,-43.9465711
3800000,-19.9659632,-43.9446008
3800000,-19.9726191,-43.9383825
3800000,-19.9629208,-43.9363009
3800000,-19.9371552,-43.9586943
3800000,-19.9311846,-43.9376407
3800000,-19.9469331,-43.9212512
3800000,-19.9469331,-43.9212512
3800000,-19.9151776,-43.9347647
3800000,-19.9147820,-43.9388011
3799000,-19.9265829,-43.9240941
3750000,-19.9500206,-43.9260666
3750000,-19.9461719,-43.9346105
3727470,-19.9261909,-43.9363800
3710000,-19.9335446,-44.0045709
3700000,-19.9521977,-43.9262572
3700000,-19.9265829,-43.9240941
3700000,-19.9244866,-43.9354151
3700000,-19.9342841,-43.9462997
3700000,-19.9842341,-43.9713671
3700000,-19.9777773,-43.9433639
3660000,-19.9314695,-43.9350021
3650000,-18.8647762,-41.1217768
3650000,-18.8647762,-41.1217768
3612000,-19.9336802,-43.9221987
3600000,-19.8025366,-44.0251495
3600000,-19.8910177,-43.9084895
3600000,-19.9342841,-43.9462997
3600000,-19.9489247,-43.9180721
3590000,-19.8871877,-43.9908263
3567084,-19.9542202,-43.9328012
3500000,-19.9074223,-43.9107081
3500000,-19.9846791,-43.9691247
3500000,-19.9599038,-43.9467753
3500000,-19.9709536,-43.9409204
3500000,-19.9329322,-43.9411068
3500000,-19.9276923,-43.9354354
3500000,-19.9708557,-43.9394568
3500000,-19.9147820,-43.9388011
3500000,-19.9365840,-43.9421163
3500000,-19.9714353,-43.9479405
3500000,-19.9673585,-43.9827245
3500000,-19.9150685,-43.9375314
3500000,-19.9599038,-43.9467753
3500000,-19.9335821,-43.9329926
3500000,-19.9739333,-43.9395938
3500000,-19.9739333,-43.9395938
3500000,-19.9739333,-43.9395938
3500000,-19.9390308,-43.9256143
3480000,-18.7635470,-44.4244838
3450000,-19.9500206,-43.9260666
3450000,-19.9470740,-43.9186245
3450000,-19.9500206,-43.9260666
3450000,-19.9500206,-43.9260666
3440000,-19.8573050,-43.9715466
3400000,-19.7532823,-43.9417148
3400000,-19.8579009,-43.9925140
3400000,-19.8579009,-43.9925140
3399000,-19.8584604,-43.9670794
3315000,-19.9542202,-43.9328012
3300000,-19.9344756,-43.9346452
3300000,-19.9232479,-43.9438549
3300000,-19.9532923,-43.9176747
3300000,-19.9698548,-43.9558963
3300000,-19.9262729,-43.9517869
3300000,-18.8647762,-41.1217768
3300000,-18.8647762,-41.1217768
3300000,-19.9846791,-43.9691247
3290000,-19.9319115,-43.9611283
3290000,-19.9379439,-43.9991336
3290000,-19.9319115,-43.9611283
3287518,-19.9467286,-43.9295572
3279000,-19.9364152,-43.9533964
3279000,-19.9364152,-43.9533964
3259000,-19.9572301,-43.9319731
3259000,-19.9572301,-43.9319731
3256435,-19.8939070,-43.9983500
3250000,-19.9159707,-43.9433531
3250000,-19.9684350,-43.9420157
3250000,-19.9500206,-43.9260666
3250000,-19.9726191,-43.9383825
3250000,-19.9684350,-43.9420157
3250000,-19.9500206,-43.9260666
3250000,-19.9393195,-43.9471327
3249000,-19.9572301,-43.9319731
3241830,-19.9290274,-43.9305101
3210000,-19.9227162,-43.9464630
3200000,-19.8949330,-43.9115401
3200000,-19.9372043,-43.9394458
3200000,-19.9311733,-43.9479411
3200000,-18.7635470,-44.4244838
3200000,-19.9198913,-43.9512169
3200000,-18.8647762,-41.1217768
3200000,-18.8647762,-41.1217768
3200000,-19.9553147,-43.9778678
3200000,-19.8570478,-43.9914711
3200000,-19.9304083,-43.9514156
3200000,-19.9475495,-43.9353399
3200000,-19.9295760,-43.9494157
3200000,-19.9311846,-43.9376407
3200000,-19.9500206,-43.9260666
3190000,-19.9732179,-43.9362799
3190000,-18.8647762,-41.1217768
3190000,-19.9311846,-43.9376407
3180000,-18.8647762,-41.1217768
3152885,-19.9435341,-43.9589666
3150000,-19.9342841,-43.9462997
3136157,-19.9290274,-43.9305101
3130000,-19.9330839,-43.9509867
3130000,-19.9180943,-43.9534818
3130000,-19.9180943,-43.9534818
3110000,-19.9122312,-43.9396634
3100000,-19.9273330,-43.9477878
3100000,-19.9273330,-43.9477878
3100000,-19.9311846,-43.9376407
3100000,-19.9470740,-43.9186245
3011142,-19.9245137,-43.9538877
3011000,-19.9245137,-43.9538877
3011000,-19.9245137,-43.9538877
3000000,-19.8489837,-44.0107497
3000000,-19.9469331,-43.9212512
3000000,-19.9732179,-43.9362799
3000000,-19.9461223,-43.9549658
3000000,-19.9135900,-43.9138661
3000000,-19.9527607,-43.9173317
3000000,-18.8647762,-41.1217768
3000000,-19.9276923,-43.9354354
3000000,-19.8550288,-43.9835910
3000000,-19.9111658,-43.9295436
3000000,-19.9542221,-43.9553227
3000000,-19.9302789,-43.9251047
3000000,-19.9716330,-43.9410382
3000000,-19.9311846,-43.9376407
3000000,-19.9461223,-43.9549658
3000000,-19.9732179,-43.9362799
3000000,-19.9702086,-43.9505444
2995000,-19.9330839,-43.9509867
2995000,-19.8621100,-43.9822879
2990000,-19.9616905,-43.9394295
2990000,-19.9758245,-43.9684461
2990000,-19.9616905,-43.9394295
2990000,-19.9705839,-43.9488850
2990000,-19.9616905,-43.9394295
2980000,-19.9829772,-43.9694058
2980000,-19.9571387,-43.9283650
2980000,-19.9535618,-43.9540827
2950000,-19.6395182,-43.9076344
2950000,-19.9198913,-43.9512169
2950000,-19.9198913,-43.9512169
2950000,-19.6395182,-43.9076344
2950000,-19.9198913,-43.9512169
2950000,-19.6395182,-43.9076344
2950000,-19.9527607,-43.9173317
2950000,-19.8584604,-43.9670794
2950000,-19.6395182,-43.9076344
2940000,-19.9304083,-43.9514156
2921543,-19.9450923,-43.9374086
2900000,-19.9777773,-43.9433639
2900000,-19.9652588,-43.9482582
2900000,-19.9650629,-43.9352247
2900000,-19.9364152,-43.9533964
2900000,-19.9469331,-43.9212512
2900000,-19.9328187,-43.9465711
2900000,-19.9447743,-43.9536651
2900000,-19.9765215,-43.9615408
2895000,-19.9150685,-43.9375314
2892617,-19.9450923,-43.9374086
2890000,-19.9542221,-43.9553227
2890000,-19.9542221,-43.9553227
2890000,-19.9542221,-43.9553227
2870000,-19.9656221,-43.9388122
2863977,-19.9450923,-43.9374086
2860000,-19.8910347,-43.9250859
2854612,-19.9450923,-43.9374086
2850000,-19.9564148,-43.9275517
2850000,-19.8475195,-43.9324755
2850000,-19.9564148,-43.9275517
2850000,-19.9212860,-43.9253997
2840000,-19.9410888,-43.9171343
2819000,-19.9156428,-43.9453796
2800000,-19.9846791,-43.9691247
2800000,-19.9524789,-43.9248667
2800000,-19.9232479,-43.9438549
2800000,-19.8425871,-43.9698185
2800000,-19.9540367,-43.9501341
2800000,-19.8833479,-43.9913955
2800000,-19.9262855,-43.9309181
2800000,-19.8783474,-44.0002580
2800000,-19.9335821,-43.9329926
2800000,-19.9262729,-43.9517869
2800000,-19.9524789,-43.9248667
2800000,-19.8833479,-43.9913955
2800000,-19.9470740,-43.9186245
2799000,-19.9329322,-43.9411068
2799000,-19.9329322,-43.9411068
2799000,-19.9329322,-43.9411068
2798365,-19.9450923,-43.9374086
2776200,-19.9156428,-43.9453796
2750000,-19.9151776,-43.9347647
2750000,-19.9820801,-43.9718109
2733675,-19.9156428,-43.9453796
2716065,-19.9450923,-43.9374086
2705355,-19.9390308,-43.9256143
2700561,-19.9450923,-43.9374086
2700000,-19.8602566,-43.9880343
2700000,-19.9147820,-43.9388011
2700000,-19.9311846,-43.9376407
2700000,-19.9820801,-43.9718109
2700000,-19.9295760,-43.9494157
2700000,-19.9820801,-43.9718109
2700000,-19.9388244,-43.9274451
2700000,-19.9295760,-43.9494157
2700000,-19.9291188,-43.9177972
2700000,-19.9820801,-43.9718109
2700000,-19.9304751,-43.9564783
2700000,-19.9295760,-43.9494157
2700000,-19.9820801,-43.9718109
2700000,-19.9365840,-43.9421163
2700000,-19.9329322,-43.9411068
2700000,-19.9365840,-43.9421163
2700000,-19.9680426,-43.9707378
2700000,-19.9388244,-43.9274451
2700000,-19.9311846,-43.9376407
2700000,-19.9691439,-43.9679544
2690000,-19.9037320,-43.9746476
2684000,-19.9410888,-43.9171343
2683496,-19.9390308,-43.9256143
2680000,-19.9265829,-43.9240941
2676531,-19.9450923,-43.9374086
2670000,-19.9450923,-43.9374086
2664276,-19.9450923,-43.9374086
2664276,-19.9450923,-43.9374086
2660504,-19.9450923,-43.9374086
2656607,-19.9699031,-43.9473786
2650000,-19.9198913,-43.9512169
2650000,-19.9820801,-43.9718109
2650000,-19.9198913,-43.9512169
2650000,-19.9410888,-43.9171343
2650000,-19.9295760,-43.9494157
2650000,-19.9388244,-43.9274451
2650000,-19.9227162,-43.9464630
2650000,-19.9198913,-43.9512169
2650000,-19.9295760,-43.9494157
2650000,-19.9388244,-43.9274451
2650000,-19.9559084,-43.9529219
2650000,-19.8709687,-43.9787236
2640000,-19.9147820,-43.9388011
2636073,-19.9150685,-43.9375314
2630000,-19.9273330,-43.9477878
2625000,-19.9150685,-43.9375314
2623645,-19.9450923,-43.9374086
2613859,-19.9311733,-43.9479411
2607997,-19.9450923,-43.9374086
2600000,-19.9469331,-43.9212512
2600000,-18.8647762,-41.1217768
2600000,-19.9328187,-43.9465711
2600000,-19.9198913,-43.9512169
2600000,-19.9262729,-43.9517869
2600000,-19.9688867,-43.9498249
2600000,-19.8129159,-43.9465285
2600000,-19.9135900,-43.9138661
2600000,-19.9470740,-43.9186245
2599000,-19.9295760,-43.9494157
2592697,-19.9390308,-43.9256143
2592442,-19.9450923,-43.9374086
2590000,-19.9390553,-43.9235490
2590000,-19.9342841,-43.9462997
2578517,-19.9450923,-43.9374086
2570000,-19.8608164,-43.9540903
2566442,-19.9450923,-43.9374086
2560000,-19.9342841,-43.9462997
2550000,-19.9572301,-43.9319731
2550000,-19.9342841,-43.9462997
2550000,-19.9767965,-43.9422612
2547003,-19.9699031,-43.9473786
2540000,-19.9472539,-43.9352691
2500000,-19.9206452,-43.9879917
2500000,-19.9122312,-43.9396634
2500000,-19.9763376,-44.0146811
2500000,-19.8584604,-43.9670794
2500000,-19.9402978,-43.9210103
2500000,-19.9820801,-43.9718109
2500000,-19.9393917,-43.9358894
2500000,-19.9660416,-43.9524157
2500000,-19.9281404,-43.9287901
2500000,-19.9345021,-43.9289769
2500000,-19.9268305,-43.9366543
2500000,-19.9469331,-43.9212512
2500000,-19.8700087,-43.9494828
2500000,-19.9732179,-43.9362799
2500000,-19.9364152,-43.9533964
2500000,-19.9470740,-43.9186245
2500000,-19.9262855,-43.9309181
2500000,-19.9122312,-43.9396634
2500000,-19.9122312,-43.9396634
2500000,-19.9574282,-43.9493726
2500000,-19.8634874,-43.9772897
2499000,-19.9329322,-43.9411068
2499000,-19.9122312,-43.9396634
2499000,-19.9329322,-43.9411068
2495000,-19.8609803,-43.9768403
2495000,-19.9574282,-43.9493726
2490000,-19.8724439,-43.9292508
2490000,-19.9295760,-43.9494157
2490000,-19.9763098,-43.9441586
2488000,-19.9592013,-43.9350687
2482250,-19.9472539,-43.9352691
2482249,-19.9472539,-43.9352691
2480000,-19.9190479,-43.9496250
2480000,-19.9190479,-43.9496250
2480000,-19.9342841,-43.9462997
2480000,-19.9232479,-43.9438549
2480000,-19.9342841,-43.9462997
2480000,-19.9190479,-43.9496250
2470626,-19.9390308,-43.9256143
2465000,-19.9533011,-43.9330402
2465000,-19.9533011,-43.9330402
2450000,-19.9385064,-43.9287698
2450000,-19.9377750,-43.9268338
2450000,-19.9281404,-43.9287901
2450000,-19.9342841,-43.9462997
2450000,-19.9719390,-43.9376964
2450000,-19.9122312,-43.9396634
2450000,-19.9122312,-43.9396634
2447205,-19.9450923,-43.9374086
2445384,-19.9472539,-43.9352691
2444358,-19.9547445,-43.9334083
2434211,-19.9450923,-43.9374086
2420812,-19.9522548,-43.9373750
2410051,-19.9450923,-43.9374086
2409630,-19.9472539,-43.9352691
2409629,-19.9472539,-43.9352691
2409629,-19.9472539,-43.9352691
2400000,-19.8334739,-43.8682044
2400000,-19.9262855,-43.9309181
2400000,-19.8574336,-43.9861772
2400000,-19.9481626,-43.9382658
2400000,-19.9311846,-43.9376407
2400000,-19.9481626,-43.9382658
2399000,-19.9282957,-43.9329987
2395000,-19.9424153,-43.9459490
2395000,-19.9431333,-43.9459523
2395000,-19.9424153,-43.9459490
2390000,-19.9610731,-43.9808977
2390000,-19.9424153,-43.9459490
2390000,-19.9424153,-43.9459490
2387034,-19.9390308,-43.9256143
2381488,-19.9539031,-43.9378663
2380000,-19.9345736,-43.9538859
2368000,-19.8129159,-43.9465285
2360000,-19.9430505,-43.9141262
2357137,-19.9390308,-43.9256143
2350000,-19.9295760,-43.9494157
2350000,-19.9190479,-43.9496250
2350000,-19.9559084,-43.9529219
2350000,-19.9304751,-43.9564783
2350000,-19.9777773,-43.9433639
2350000,-19.9777773,-43.9433639
2350000,-19.9174570,-43.9852253
2350000,-19.9552138,-43.9255527
2350000,-19.9723854,-43.9398812
2350000,-19.9481626,-43.9382658
2350000,-19.9777773,-43.9433639
2350000,-19.9344756,-43.9346452
2345707,-19.9441127,-43.9187317
2309000,-19.9659632,-43.9446008
2306860,-19.8483931,-43.8791189
2300000,-19.9319115,-43.9611283
2300000,-19.9777773,-43.9433639
2300000,-19.9151776,-43.9347647
2300000,-19.9328187,-43.9465711
2300000,-19.9742039,-43.9395163
2300000,-19.9328187,-43.9465711
2300000,-19.9328187,-43.9465711
2300000,-19.9481626,-43.9382658
2300000,-19.9342841,-43.9462997
2300000,-19.9533011,-43.9330402
2300000,-19.9342841,-43.9462997
2300000,-19.9556676,-43.9222361
2300000,-19.9598514,-43.9168918
2300000,-19.9329322,-43.9411068
2300000,-19.9481626,-43.9382658
2300000,-19.9295760,-43.9494157
2300000,-19.9295760,-43.9494157
2300000,-19.9282957,-43.9329987
2300000,-19.9481626,-43.9382658
2300000,-19.9328187,-43.9465711
2300000,-19.9342841,-43.9462997
2300000,-19.9763098,-43.9441586
2300000,-19.9777773,-43.9433639
2300000,-19.9472539,-43.9352691
2300000,-19.9547781,-43.9273491
2300000,-19.9457201,-43.9204497
2300000,-19.9489491,-43.9324084
2300000,-19.9150685,-43.9375314
2295000,-19.9122312,-43.9396634
2290000,-19.9767965,-43.9422612
2290000,-19.9143766,-43.9255042
2290000,-19.9556676,-43.9222361
2290000,-19.9122312,-43.9396634
2290000,-19.9143766,-43.9255042
2288000,-19.9739409,-43.9732954
2280000,-19.9767965,-43.9422612
2280000,-19.8891296,-43.9242268
2270000,-19.9385190,-43.9258980
2270000,-19.9385190,-43.9258980
2250000,-19.9765215,-43.9615408
2250000,-19.9342841,-43.9462997
2250000,-19.9162512,-43.9184597
2250000,-19.9344756,-43.9346452
2250000,-19.9547445,-43.9334083
2245000,-19.9765215,-43.9615408
2245000,-19.9765215,-43.9615408
2216196,-19.9311846,-43.9376407
2211880,-19.9311846,-43.9376407
2202537,-19.9450923,-43.9374086
2200000,-19.9586719,-43.9548575
2200000,-19.9180943,-43.9534818
2200000,-19.8604695,-43.9902656
2200000,-19.9726191,-43.9383825
2200000,-19.8673564,-43.9785377
2200000,-19.9365840,-43.9421163
2200000,-19.9198913,-43.9512169
2200000,-19.9390308,-43.9256143
2200000,-19.9489491,-43.9324084
2200000,-19.9489491,-43.9324084
2200000,-19.8990040,-43.9220627
2200000,-19.9472539,-43.9352691
2200000,-19.9488160,-43.9329524
2200000,-19.9365840,-43.9421163
2200000,-19.9074223,-43.9107081
2200000,-19.8387264,-44.0082467
2200000,-19.9122312,-43.9396634
2200000,-19.9732179,-43.9362799
2198000,-19.9410888,-43.9171343
2190000,-19.9319115,-43.9611283
2190000,-19.9319115,-43.9611283
2190000,-19.9767965,-43.9422612
2190000,-19.9660416,-43.9524157
2189980,-19.9311846,-43.9376407
2180730,-19.9450923,-43.9374086
2180000,-19.9777773,-43.9433639
2180000,-19.9689271,-43.9668895
2180000,-19.9488160,-43.9329524
2172741,-19.9311846,-43.9376407
2170000,-19.9488160,-43.9329524
2157360,-19.9467286,-43.9295572
2150500,-19.9262855,-43.9309181
2150000,-19.9190479,-43.9496250
2150000,-19.9190479,-43.9496250
2150000,-19.9765215,-43.9615408
2125478,-19.9467286,-43.9295572
2120000,-19.9314695,-43.9350021
2110396,-19.9438548,-43.9459696
2108173,-19.9273330,-43.9477878
2102109,-19.9450923,-43.9374086
2100000,-19.9760471,-43.9703167
2100000,-19.9500206,-43.9260666
2100000,-19.9365840,-43.9421163
2100000,-19.9311846,-43.9376407
2100000,-19.9500206,-43.9260666
2100000,-19.9673585,-43.9827245
2100000,-19.8826541,-43.9963124
2100000,-19.9472539,-43.9352691
2100000,-19.9786425,-43.9631117
2100000,-19.9514868,-43.9301243
2100000,-19.9765215,-43.9615408
2100000,-19.9430505,-43.9141262
2100000,-19.9438548,-43.9459696
2100000,-19.9660416,-43.9524157
2100000,-19.9765215,-43.9615408
2100000,-19.9673585,-43.9827245
2100000,-19.9354579,-43.9540940
2100000,-19.9319115,-43.9611283
2100000,-18.7635470,-44.4244838
2100000,-19.9488160,-43.9329524
2100000,-19.9212860,-43.9253997
2100000,-19.9739867,-43.9493666
2100000,-19.9716330,-43.9410382
2100000,-19.9763098,-43.9441586
2095000,-19.9336802,-43.9221987
2095000,-19.9430505,-43.9141262
2093000,-19.9450923,-43.9374086
2090000,-19.9150685,-43.9375314
2090000,-19.9181495,-43.9903173
2085520,-19.9467286,-43.9295572
2081000,-19.8377563,-43.9440747
2077200,-19.9054232,-43.9635471
2075000,-19.9765215,-43.9615408
2075000,-19.9765215,-43.9615408
2060000,-19.9676329,-43.9429816
2060000,-19.9676329,-43.9429816
2060000,-19.9572301,-43.9319731
2050000,-19.9122312,-43.9396634
2050000,-19.9434371,-43.9342094
2050000,-19.9295760,-43.9494157
2050000,-19.9302789,-43.9251047
2050000,-19.9767965,-43.9422612
2050000,-19.9430505,-43.9141262
2050000,-19.9434371,-43.9342094
2050000,-19.9767965,-43.9422612
2049126,-19.9438548,-43.9459696
2045000,-19.9727180,-43.9421328
2030000,-19.9530435,-43.9341217
2025102,-19.9467286,-43.9295572
2025000,-19.9147820,-43.9388011
2000000,-19.9377676,-43.9221140
2000000,-19.9244866,-43.9354151
2000000,-19.9777773,-43.9433639
2000000,-19.9244866,-43.9354151
2000000,-19.8558131,-43.9691552
2000000,-19.9510325,-43.9294902
2000000,-19.9514849,-43.9212316
2000000,-19.9785904,-43.9686159
2000000,-19.9434371,-43.9342094
2000000,-19.9726191,-43.9383825
2000000,-19.9150685,-43.9375314
2000000,-19.9679489,-43.9500084
1998193,-19.9273330,-43.9477878
1995000,-19.9190479,-43.9496250
1990000,-19.9548137,-43.9522343
1990000,-18.8647762,-41.1217768
1990000,-19.9572301,-43.9319731
1990000,-19.9147820,-43.9388011
1990000,-19.9421022,-43.9297712
1990000,-19.9472539,-43.9352691
1987000,-19.9329322,-43.9411068
1987000,-19.9329322,-43.9411068
1980000,-19.9295760,-43.9494157
1980000,-19.9190479,-43.9496250
1980000,-19.9295760,-43.9494157
1980000,-19.9212860,-43.9253997
1980000,-19.9622389,-43.9507070
1980000,-19.9328187,-43.9465711
1980000,-19.9345736,-43.9538859
1980000,-19.9530435,-43.9341217
1980000,-19.9659632,-43.9446008
1969136,-19.9335821,-43.9329926
1965000,-19.9586719,-43.9548575
1960000,-19.9388244,-43.9274451
1960000,-19.9709536,-43.9409204
1959375,-19.9150685,-43.9375314
1950000,-19.9763098,-43.9441586
1950000,-19.9304083,-43.9514156
1950000,-19.9430505,-43.9141262
1950000,-19.9295760,-43.9494157
1950000,-19.9323528,-43.9645172
1950000,-19.9560811,-43.9474121
1950000,-19.9530435,-43.9341217
1950000,-19.9448905,-44.0075424
1950000,-19.8875986,-43.9254185
1950000,-19.9365840,-43.9421163
1950000,-19.9436744,-43.9549034
1950000,-19.9472539,-43.9352691
1947721,-19.9450923,-43.9374086
1940000,-19.9190479,-43.9496250
1940000,-19.9295760,-43.9494157
1939000,-19.9190479,-43.9496250
1930000,-19.9489491,-43.9324084
1926120,-19.9433887,-43.9411440
1920000,-18.8647762,-41.1217768
1920000,-19.8609803,-43.9768403
1900000,-19.9190479,-43.9496250
1900000,-19.9598514,-43.9168918
1900000,-19.9726191,-43.9383825
1900000,-19.9328187,-43.9465711
1900000,-19.9664080,-43.9390170
1900000,-19.9311846,-43.9376407
1900000,-19.9683021,-43.9577100
1900000,-19.9190479,-43.9496250
1900000,-19.9308006,-43.9507116
1900000,-19.9434371,-43.9342094
1900000,-19.9354541,-43.9252254
1900000,-19.8450543,-43.9454664
1900000,-19.9354541,-43.9252254
1900000,-19.9470740,-43.9186245
1900000,-18.8647762,-41.1217768
1898000,-19.9150685,-43.9375314
1895000,-19.8891296,-43.9242268
1890000,-19.9616427,-43.9472879
1890000,-19.9458256,-43.9307955
1890000,-19.9458256,-43.9307955
1890000,-19.9458256,-43.9307955
1890000,-19.9458256,-43.9307955
1890000,-19.9458256,-43.9307955
1890000,-19.9459380,-43.9437624
1890000,-19.9542506,-43.9219655
1890000,-19.9311846,-43.9376407
1890000,-19.9459380,-43.9437624
1890000,-19.9458256,-43.9307955
1885000,-19.9484494,-43.9526434
1880000,-19.9308006,-43.9507116
